timestamp,pm25,pm10,no2,so2,co,o3,temperature,humidity,pressure,wind_speed,wind_direction
2024-09-21 13:00:00,15.1,25.5,31.8,14.3,690.9,54.4,24.7,40.0,1016.9,4.2,254
2024-09-21 14:00:00,18.0,29.5,27.6,18.4,599.0,83.3,24.1,40.0,1023.9,2.8,321
2024-09-21 15:00:00,17.2,31.2,36.1,17.8,484.6,79.7,23.2,40.0,1024.9,4.7,272
2024-09-21 16:00:00,14.2,23.9,38.4,17.5,521.1,73.7,21.9,40.0,1023.3,5.1,248
2024-09-21 17:00:00,21.3,28.2,36.8,17.5,829.8,90.0,20.5,48.6,1014.2,5.2,248
2024-09-21 18:00:00,19.1,27.3,48.3,15.9,753.4,67.1,18.9,42.3,1021.6,4.4,252
2024-09-21 19:00:00,25.9,41.4,40.3,18.0,631.5,90.7,17.4,40.6,1024.7,5.0,206
2024-09-21 20:00:00,10.3,17.2,27.4,17.2,469.7,88.0,15.9,51.4,1018.3,4.9,219
2024-09-21 21:00:00,17.9,31.5,36.1,18.3,585.8,89.4,14.7,43.3,1020.3,4.5,289
2024-09-21 22:00:00,16.1,25.7,47.1,14.3,532.1,81.8,13.7,45.7,1025.4,4.2,344
2024-09-21 23:00:00,18.1,33.3,23.7,19.1,620.3,66.3,13.1,51.8,1023.4,4.6,293
2024-09-22 00:00:00,9.4,14.1,30.0,12.8,645.4,52.7,12.5,43.5,1022.8,4.0,296
2024-09-22 01:00:00,16.1,25.9,33.8,19.0,692.0,57.7,12.7,58.8,1024.7,3.2,286
2024-09-22 02:00:00,13.3,19.6,41.3,18.3,728.9,32.2,13.3,61.8,1028.2,7.9,229
2024-09-22 03:00:00,8.1,13.6,43.1,15.3,635.5,30.1,14.2,48.3,1020.9,5.1,250
2024-09-22 04:00:00,18.0,28.6,41.7,19.3,737.6,25.9,15.5,46.4,1027.3,6.3,295
2024-09-22 05:00:00,6.3,9.2,41.8,16.1,855.7,37.8,16.9,43.6,1019.1,4.0,270
2024-09-22 06:00:00,20.3,37.4,47.4,14.2,786.3,20.6,18.5,40.0,1023.3,4.1,235
2024-09-22 07:00:00,33.6,50.8,58.0,19.3,1076.6,25.8,20.0,48.1,1025.9,4.0,264
2024-09-22 08:00:00,33.5,53.0,58.2,16.5,1029.1,26.6,21.5,40.0,1021.4,5.3,292
2024-09-22 09:00:00,28.6,45.4,56.6,17.2,1060.0,18.5,22.7,45.6,1027.8,2.8,301
2024-09-22 10:00:00,21.1,35.1,36.7,16.7,768.7,38.9,23.7,40.4,1021.5,4.0,277
2024-09-22 11:00:00,16.8,26.6,40.2,18.7,628.4,60.7,24.3,40.0,1022.6,4.5,246
2024-09-22 12:00:00,15.1,22.0,38.5,17.7,621.1,60.3,24.5,40.0,1025.5,3.3,280
2024-09-22 13:00:00,20.8,32.3,33.5,11.3,670.3,71.1,24.3,40.0,1024.8,5.9,279
2024-09-22 14:00:00,17.2,26.4,27.6,14.4,521.4,72.1,23.7,41.6,1024.9,5.3,304
2024-09-22 15:00:00,16.9,25.5,40.4,17.9,545.4,80.9,22.7,40.7,1023.3,6.0,290
2024-09-22 16:00:00,18.4,29.9,34.2,18.5,514.0,85.5,21.5,40.0,1028.0,1.4,297
2024-09-22 17:00:00,22.4,36.4,39.2,22.6,809.4,84.9,20.0,40.0,1018.2,4.4,253
2024-09-22 18:00:00,17.7,27.4,34.7,18.1,754.5,86.2,18.5,42.9,1023.0,2.7,249
2024-09-22 19:00:00,16.2,25.5,44.7,18.1,666.6,68.5,16.9,44.5,1026.8,1.6,250
2024-09-22 20:00:00,10.4,15.7,30.2,19.7,534.9,71.6,15.5,40.4,1021.6,4.8,274
2024-09-22 21:00:00,11.9,17.9,35.5,14.2,633.2,87.0,14.2,44.2,1025.6,2.7,271
2024-09-22 22:00:00,16.4,24.5,32.0,17.6,598.4,74.5,13.3,53.8,1027.3,3.8,286
2024-09-22 23:00:00,17.6,27.8,31.3,14.1,514.2,68.2,12.7,46.1,1017.0,5.5,222
2024-09-23 00:00:00,18.1,26.6,53.1,16.7,901.7,68.6,11.9,48.8,1020.5,4.4,268
2024-09-23 01:00:00,14.5,21.8,50.1,19.9,945.1,56.3,12.1,52.7,1020.6,4.5,272
2024-09-23 02:00:00,14.8,21.9,57.3,18.8,984.1,46.1,12.7,49.6,1026.2,5.9,247
2024-09-23 03:00:00,15.0,24.6,70.1,13.5,1032.2,28.2,13.7,52.6,1023.2,3.8,309
2024-09-23 04:00:00,18.0,30.5,52.4,19.5,1076.3,15.8,14.9,52.3,1028.0,2.2,279
2024-09-23 05:00:00,18.3,27.0,62.0,18.8,1122.0,20.2,16.4,52.7,1021.3,4.2,292
2024-09-23 06:00:00,30.6,52.4,65.3,18.5,1148.1,10.0,17.9,42.8,1026.0,4.4,248
2024-09-23 07:00:00,45.1,78.3,82.1,19.7,1510.7,32.5,19.5,46.5,1021.6,5.4,234
2024-09-23 08:00:00,36.0,54.4,66.4,18.9,1522.5,26.3,20.9,40.0,1025.4,5.6,248
2024-09-23 09:00:00,44.3,65.3,88.7,18.4,1449.7,10.0,22.2,43.4,1026.8,3.1,249
2024-09-23 10:00:00,32.6,48.5,52.8,17.0,962.7,49.9,23.1,40.0,1020.6,5.2,208
2024-09-23 11:00:00,31.5,53.5,62.3,16.9,971.7,58.9,23.7,40.0,1023.8,3.4,295
2024-09-23 12:00:00,24.2,41.2,47.6,17.3,895.0,56.0,23.9,40.0,1022.1,2.7,275
2024-09-23 13:00:00,28.6,47.2,46.5,16.8,894.9,76.4,23.7,40.0,1022.9,4.0,274
2024-09-23 14:00:00,28.6,49.0,54.7,16.6,823.4,70.8,23.1,44.8,1026.8,2.0,293
2024-09-23 15:00:00,22.5,35.3,42.3,16.5,743.0,82.7,22.2,40.0,1024.9,6.4,248
2024-09-23 16:00:00,24.3,37.9,45.0,20.1,745.4,100.4,20.9,46.7,1018.9,2.7,282
2024-09-23 17:00:00,34.5,53.9,51.5,16.7,1033.5,83.9,19.5,40.0,1020.6,3.0,216
2024-09-23 18:00:00,30.0,48.4,59.3,17.2,1012.6,55.8,17.9,45.7,1024.8,2.7,259
2024-09-23 19:00:00,23.1,35.8,53.1,16.3,1032.5,81.2,16.4,42.8,1019.7,2.1,247
2024-09-23 20:00:00,23.3,32.4,45.0,16.5,715.4,92.0,14.9,46.9,1018.5,5.0,272
2024-09-23 21:00:00,26.9,42.3,41.2,20.1,748.7,77.7,13.7,55.4,1026.6,5.6,275
2024-09-23 22:00:00,25.5,43.1,42.9,17.9,919.5,92.3,12.7,49.8,1021.9,3.1,235
2024-09-23 23:00:00,22.3,37.6,48.3,20.8,837.7,69.6,12.1,55.2,1014.5,3.3,259
2024-09-24 00:00:00,20.6,33.3,58.7,15.9,864.8,51.8,11.4,56.9,1027.3,3.3,204
2024-09-24 01:00:00,22.0,32.0,50.7,17.4,986.1,38.6,11.6,49.3,1023.9,1.6,264
2024-09-24 02:00:00,19.1,29.4,56.5,11.4,1025.7,40.0,12.2,59.8,1022.9,3.0,213
2024-09-24 03:00:00,17.3,29.2,72.2,16.3,1148.2,20.1,13.1,49.1,1026.4,3.7,262
2024-09-24 04:00:00,20.1,30.4,68.4,17.9,1058.5,25.2,14.4,51.1,1023.1,3.3,264
2024-09-24 05:00:00,21.1,34.4,66.4,15.9,1170.9,10.0,15.8,48.6,1024.3,2.7,241
2024-09-24 06:00:00,31.5,53.8,60.4,18.6,1164.0,28.6,17.4,47.1,1027.2,3.3,256
2024-09-24 07:00:00,44.7,76.7,83.2,16.4,1634.3,16.6,18.9,41.3,1020.9,5.6,258
2024-09-24 08:00:00,48.5,74.4,81.9,17.9,1560.9,36.5,20.4,40.0,1018.8,4.4,264
2024-09-24 09:00:00,40.5,69.3,84.5,15.8,1478.7,20.5,21.6,40.0,1020.8,3.9,237
2024-09-24 10:00:00,31.7,47.8,61.9,17.0,1200.0,32.5,22.5,40.0,1023.0,2.7,249
2024-09-24 11:00:00,29.8,42.1,53.8,21.6,1025.6,44.1,23.1,40.0,1022.7,4.0,260
2024-09-24 12:00:00,26.0,37.9,44.8,17.0,885.4,53.4,23.4,40.0,1023.2,1.8,242
2024-09-24 13:00:00,27.2,41.6,53.8,17.0,841.9,51.2,23.1,40.0,1025.8,4.2,249
2024-09-24 14:00:00,23.0,35.9,39.4,18.8,848.8,80.7,22.5,40.0,1014.4,4.9,271
2024-09-24 15:00:00,29.0,51.0,48.7,19.5,820.4,96.3,21.6,40.0,1023.3,2.0,234
2024-09-24 16:00:00,23.1,39.8,41.6,18.5,773.8,82.6,20.4,40.0,1019.6,4.8,285
2024-09-24 17:00:00,26.0,41.6,63.8,18.6,997.1,92.0,18.9,47.9,1025.8,2.8,271
2024-09-24 18:00:00,33.1,53.4,52.2,21.3,1146.3,62.2,17.4,43.3,1026.5,4.6,246
2024-09-24 19:00:00,32.6,51.0,54.9,19.0,1066.6,83.2,15.8,44.7,1026.4,2.2,261
2024-09-24 20:00:00,24.4,38.1,41.8,17.9,777.7,87.8,14.4,48.9,1020.7,5.1,303
2024-09-24 21:00:00,25.2,41.0,42.4,18.1,775.1,74.8,13.1,53.9,1025.4,4.4,246
2024-09-24 22:00:00,25.6,42.1,46.4,15.0,869.3,64.7,12.2,50.3,1018.7,3.1,240
2024-09-24 23:00:00,27.2,39.9,53.2,15.1,860.3,51.2,11.6,49.3,1024.0,6.4,251
2024-09-25 00:00:00,12.5,18.7,46.1,16.1,1066.4,36.1,10.7,61.1,1018.0,2.0,260
2024-09-25 01:00:00,21.6,33.1,55.3,16.2,1002.1,48.5,10.9,56.5,1023.9,3.7,280
2024-09-25 02:00:00,14.1,21.3,46.7,17.7,1022.3,57.6,11.5,47.6,1018.6,2.7,224
2024-09-25 03:00:00,12.5,22.0,60.1,18.8,1007.7,24.9,12.5,59.8,1022.5,4.2,271
2024-09-25 04:00:00,15.3,24.1,59.6,16.3,1127.2,10.0,13.7,41.5,1020.2,6.7,158
2024-09-25 05:00:00,15.0,23.4,70.3,19.3,1197.1,19.5,15.1,44.0,1024.3,5.1,236
2024-09-25 06:00:00,32.8,57.9,54.8,16.2,1172.3,45.2,16.7,50.3,1025.1,3.1,245
2024-09-25 07:00:00,42.0,72.9,87.0,14.7,1633.4,10.0,18.3,40.0,1022.0,3.7,169
2024-09-25 08:00:00,47.9,74.5,89.3,16.9,1545.9,10.5,19.7,40.0,1022.8,1.8,204
2024-09-25 09:00:00,44.5,73.1,79.2,19.8,1543.0,36.9,20.9,47.5,1024.1,3.8,238
2024-09-25 10:00:00,22.8,37.1,59.1,19.8,1029.0,25.8,21.9,40.0,1023.9,3.0,191
2024-09-25 11:00:00,25.7,44.7,57.6,16.8,1038.6,34.9,22.5,40.0,1023.7,3.4,243
2024-09-25 12:00:00,23.0,35.0,48.5,15.9,972.3,42.0,22.7,40.0,1017.9,3.2,243
2024-09-25 13:00:00,22.7,34.8,47.8,18.4,995.9,62.6,22.5,40.0,1019.0,5.2,286
2024-09-25 14:00:00,25.3,41.1,43.2,19.6,888.8,59.1,21.9,40.0,1026.4,4.5,270
2024-09-25 15:00:00,21.2,35.1,45.3,17.6,810.6,86.0,20.9,40.0,1017.3,3.4,269
2024-09-25 16:00:00,25.3,43.0,45.1,15.7,816.1,99.2,19.7,45.4,1022.1,3.1,255
2024-09-25 17:00:00,26.3,44.8,53.8,19.2,1039.9,72.6,18.3,43.4,1019.4,3.5,257
2024-09-25 18:00:00,30.7,49.4,58.5,14.7,950.7,71.2,16.7,43.5,1020.7,1.1,274
2024-09-25 19:00:00,35.0,51.0,57.4,17.7,1119.3,90.5,15.1,50.3,1025.6,3.0,268
2024-09-25 20:00:00,22.2,34.4,38.6,18.8,811.5,95.2,13.7,48.0,1027.3,4.6,240
2024-09-25 21:00:00,25.5,42.8,46.2,18.8,796.2,91.1,12.5,57.3,1025.0,4.0,211
2024-09-25 22:00:00,21.8,36.2,45.3,23.7,818.1,78.1,11.5,50.4,1017.0,4.8,268
2024-09-25 23:00:00,21.8,34.6,56.1,20.4,870.5,48.5,10.9,55.0,1025.3,1.2,210
2024-09-26 00:00:00,14.9,24.1,52.5,18.7,966.0,47.3,10.0,52.2,1019.6,0.1,198
2024-09-26 01:00:00,14.6,23.3,59.0,18.7,934.6,47.2,10.2,50.2,1025.2,6.3,229
2024-09-26 02:00:00,17.9,28.7,57.6,19.9,1119.8,46.9,10.8,58.0,1026.2,3.6,210
2024-09-26 03:00:00,16.6,27.5,55.2,19.7,1030.6,37.1,11.8,52.7,1020.3,2.8,210
2024-09-26 04:00:00,17.3,25.2,60.1,23.0,1080.9,11.6,13.0,40.0,1022.3,5.5,266
2024-09-26 05:00:00,16.0,25.5,64.4,19.2,1136.0,26.3,14.4,46.8,1022.5,5.4,232
2024-09-26 06:00:00,30.5,52.0,53.0,18.8,1071.9,24.4,16.0,43.7,1021.4,3.0,213
2024-09-26 07:00:00,43.1,71.6,88.9,18.0,1576.1,19.1,17.6,46.8,1018.2,3.2,216
2024-09-26 08:00:00,52.4,89.9,87.4,16.7,1557.9,30.8,19.0,44.7,1024.4,3.7,229
2024-09-26 09:00:00,42.3,65.2,86.0,21.3,1519.9,21.2,20.2,41.9,1029.3,3.1,226
2024-09-26 10:00:00,30.1,46.4,54.4,17.3,988.3,57.3,21.2,40.6,1021.5,5.4,208
2024-09-26 11:00:00,29.8,46.7,57.0,14.9,966.8,39.5,21.8,46.3,1026.4,2.0,289
2024-09-26 12:00:00,24.3,42.7,49.0,22.4,966.0,79.5,22.0,40.0,1024.9,1.7,224
2024-09-26 13:00:00,19.0,28.6,60.3,18.2,866.6,54.0,21.8,40.0,1020.8,5.0,255
2024-09-26 14:00:00,19.6,27.7,47.8,14.7,873.8,54.9,21.2,45.4,1023.8,1.5,226
2024-09-26 15:00:00,19.5,33.7,48.2,19.9,841.2,66.4,20.2,40.0,1022.4,3.4,247
2024-09-26 16:00:00,18.4,28.9,45.2,15.4,684.0,66.9,19.0,43.5,1024.0,3.7,220
2024-09-26 17:00:00,31.0,52.9,62.6,15.8,1042.5,89.3,17.6,40.6,1028.2,2.4,226
2024-09-26 18:00:00,30.7,47.5,55.5,17.5,1027.5,91.4,16.0,52.1,1020.2,0.0,199
2024-09-26 19:00:00,32.0,49.7,58.4,17.9,1003.6,85.0,14.4,48.9,1021.1,5.3,209
2024-09-26 20:00:00,20.5,36.5,41.2,20.0,760.7,81.9,13.0,53.4,1020.1,3.5,216
2024-09-26 21:00:00,21.6,34.3,43.5,16.0,906.9,87.8,11.8,50.7,1020.2,1.1,257
2024-09-26 22:00:00,23.0,34.4,44.4,17.2,869.2,77.7,10.8,55.7,1015.6,5.9,201
2024-09-26 23:00:00,26.7,39.6,47.0,17.0,892.3,64.3,10.2,52.3,1022.9,2.9,210
2024-09-27 00:00:00,14.1,22.1,41.8,19.2,917.9,62.8,9.3,59.8,1026.4,2.0,205
2024-09-27 01:00:00,17.4,29.3,50.6,18.7,990.6,29.6,9.5,62.6,1021.1,2.9,259
2024-09-27 02:00:00,20.4,32.1,55.9,14.0,1133.9,42.0,10.1,53.9,1023.2,1.9,194
2024-09-27 03:00:00,21.4,33.3,57.0,18.9,1093.3,17.1,11.0,40.4,1025.1,1.6,229
2024-09-27 04:00:00,22.2,35.8,64.5,18.8,1117.1,32.2,12.3,50.2,1024.2,3.4,217
2024-09-27 05:00:00,15.3,24.5,58.3,16.0,1018.6,29.3,13.7,48.1,1021.8,0.3,208
2024-09-27 06:00:00,28.3,42.7,59.7,18.4,1165.9,30.9,15.3,52.9,1023.3,3.2,240
2024-09-27 07:00:00,47.2,69.9,82.3,18.8,1577.3,11.7,16.8,40.3,1025.4,1.7,198
2024-09-27 08:00:00,46.7,69.7,85.0,21.0,1543.2,10.0,18.3,47.1,1025.3,2.9,208
2024-09-27 09:00:00,46.7,67.4,83.0,14.0,1576.9,10.0,19.5,40.4,1018.7,1.4,255
2024-09-27 10:00:00,25.2,42.2,58.8,19.1,1051.5,38.8,20.5,40.0,1022.0,1.8,176
2024-09-27 11:00:00,24.5,39.9,60.2,17.6,1057.0,39.0,21.0,40.0,1027.3,3.3,243
2024-09-27 12:00:00,24.0,37.3,55.4,17.1,1038.9,39.8,21.3,40.0,1024.4,1.0,200
2024-09-27 13:00:00,25.2,42.4,43.6,17.9,826.7,44.2,21.0,40.0,1024.3,4.8,229
2024-09-27 14:00:00,20.7,33.6,49.4,18.1,847.1,69.9,20.5,41.8,1020.9,2.6,224
2024-09-27 15:00:00,23.0,32.7,52.2,18.8,848.6,83.2,19.5,40.0,1024.2,2.1,265
2024-09-27 16:00:00,23.2,38.6,46.4,17.1,760.1,90.3,18.3,42.5,1022.4,3.9,230
2024-09-27 17:00:00,31.1,51.7,65.4,18.2,1099.2,81.9,16.8,45.2,1024.6,4.8,180
2024-09-27 18:00:00,33.9,52.6,56.3,19.0,1046.1,69.4,15.3,43.2,1019.7,3.0,231
2024-09-27 19:00:00,29.0,46.8,56.7,16.3,1023.8,88.0,13.7,41.9,1023.5,3.6,254
2024-09-27 20:00:00,26.0,38.4,41.3,19.0,745.4,98.6,12.3,55.3,1023.5,2.2,187
2024-09-27 21:00:00,21.2,33.2,46.6,15.6,799.8,83.1,11.0,44.0,1025.9,0.0,154
2024-09-27 22:00:00,23.7,38.9,44.1,17.8,814.9,72.8,10.1,51.0,1021.9,3.4,226
2024-09-27 23:00:00,25.9,45.4,50.4,18.8,898.0,71.4,9.5,56.9,1025.5,3.1,208
2024-09-28 00:00:00,16.1,26.1,30.8,17.2,667.0,73.5,8.5,62.0,1024.1,2.4,198
2024-09-28 01:00:00,12.4,21.6,37.5,17.4,647.8,39.0,8.7,55.7,1018.5,2.9,194
2024-09-28 02:00:00,10.2,16.3,36.1,16.5,716.4,39.4,9.3,51.9,1022.0,3.2,244
2024-09-28 03:00:00,16.4,26.6,46.5,19.1,728.5,16.8,10.2,54.8,1023.8,3.0,179
2024-09-28 04:00:00,12.4,19.3,42.1,16.4,790.8,19.8,11.5,44.5,1023.8,1.6,260
2024-09-28 05:00:00,6.8,10.6,47.5,17.5,801.0,14.6,12.9,48.5,1025.0,1.2,233
2024-09-28 06:00:00,28.1,42.8,44.7,18.1,709.5,24.1,14.5,46.1,1023.1,4.9,184
2024-09-28 07:00:00,36.5,67.2,64.2,17.9,1137.8,11.9,16.0,49.3,1025.7,5.3,166
2024-09-28 08:00:00,34.7,60.3,58.5,14.6,1181.9,24.1,17.5,47.1,1025.3,3.6,222
2024-09-28 09:00:00,31.2,50.7,59.7,18.5,1043.9,27.7,18.7,41.2,1018.9,1.9,263
2024-09-28 10:00:00,18.3,31.9,32.7,19.9,790.0,35.8,19.7,40.0,1023.0,3.3,261
2024-09-28 11:00:00,25.0,39.3,39.1,17.2,677.3,66.3,20.3,40.0,1024.1,4.5,240
2024-09-28 12:00:00,11.0,17.2,34.9,18.4,701.5,62.9,20.5,40.0,1021.5,3.9,220
2024-09-28 13:00:00,13.7,23.3,34.8,15.1,691.1,72.4,20.3,40.0,1022.8,2.7,198
2024-09-28 14:00:00,18.0,27.7,36.9,19.6,564.4,76.7,19.7,47.4,1017.3,3.5,217
2024-09-28 15:00:00,16.0,27.0,34.8,18.5,560.0,93.5,18.7,49.8,1020.4,2.1,272
2024-09-28 16:00:00,15.1,22.3,32.9,19.6,473.7,82.0,17.5,45.0,1025.2,1.7,230
2024-09-28 17:00:00,17.9,27.6,42.3,19.1,823.5,70.0,16.0,43.3,1019.1,2.2,210
2024-09-28 18:00:00,26.6,40.7,35.4,17.5,661.1,88.8,14.5,44.7,1029.7,1.8,227
2024-09-28 19:00:00,21.7,34.4,42.4,17.5,776.5,80.6,12.9,52.5,1028.5,4.2,164
2024-09-28 20:00:00,17.2,27.9,20.7,17.9,504.6,95.4,11.5,61.2,1019.2,4.2,220
2024-09-28 21:00:00,16.3,25.4,32.2,17.8,627.1,87.6,10.2,58.8,1017.1,3.8,210
2024-09-28 22:00:00,20.5,33.9,33.6,19.2,624.6,79.1,9.3,53.1,1022.5,2.1,204
2024-09-28 23:00:00,17.2,27.1,44.7,20.2,672.8,66.9,8.7,53.6,1029.0,2.3,221
2024-09-29 00:00:00,8.2,11.3,45.9,14.0,701.1,64.7,7.7,63.1,1025.7,2.7,146
2024-09-29 01:00:00,11.0,17.4,41.1,19.4,634.4,45.3,7.9,67.9,1027.3,1.2,216
2024-09-29 02:00:00,10.0,16.1,38.0,20.8,692.6,53.2,8.5,51.5,1019.6,0.0,174
2024-09-29 03:00:00,15.7,27.1,47.9,20.3,836.2,41.6,9.4,56.4,1027.0,2.7,239
2024-09-29 04:00:00,11.8,18.9,39.9,19.5,758.6,19.5,10.7,46.4,1024.7,3.4,186
2024-09-29 05:00:00,9.7,17.3,47.3,15.0,952.0,13.1,12.1,50.1,1024.3,2.4,214
2024-09-29 06:00:00,21.7,36.4,39.6,14.2,752.3,29.3,13.7,41.0,1021.1,4.6,252
2024-09-29 07:00:00,26.7,39.5,53.9,19.5,1081.2,13.2,15.2,48.4,1018.7,3.9,238
2024-09-29 08:00:00,40.6,73.2,62.2,20.5,1122.6,50.3,16.7,40.5,1019.8,2.3,219
2024-09-29 09:00:00,30.0,50.6,53.5,20.6,979.2,45.2,17.9,49.2,1019.6,0.5,234
2024-09-29 10:00:00,15.1,21.9,32.5,16.5,784.3,65.4,18.9,52.2,1023.5,0.5,173
2024-09-29 11:00:00,18.0,31.5,41.8,16.9,706.7,53.4,19.5,40.0,1017.8,3.6,236
2024-09-29 12:00:00,24.9,39.9,36.9,16.1,687.8,54.7,19.7,40.0,1026.1,3.0,209
2024-09-29 13:00:00,24.2,42.5,38.7,18.6,582.6,76.3,19.5,41.3,1028.6,3.9,211
2024-09-29 14:00:00,20.1,31.1,32.6,20.4,690.9,82.3,18.9,40.1,1020.0,3.3,210
2024-09-29 15:00:00,17.2,29.9,33.0,18.7,561.2,81.7,17.9,41.9,1021.7,1.7,180
2024-09-29 16:00:00,20.0,32.2,22.7,14.5,510.7,103.5,16.7,40.0,1023.0,0.5,195
2024-09-29 17:00:00,21.4,31.5,45.3,20.8,739.5,83.2,15.2,40.0,1020.7,4.2,226
2024-09-29 18:00:00,18.6,27.8,48.8,18.6,740.3,84.1,13.7,47.4,1026.0,2.0,185
2024-09-29 19:00:00,22.3,34.5,38.7,18.1,630.6,89.0,12.1,49.4,1024.5,2.2,225
2024-09-29 20:00:00,15.1,25.2,33.0,13.5,479.3,78.3,10.7,49.7,1020.7,1.3,213
2024-09-29 21:00:00,23.0,39.3,25.7,16.7,562.7,78.2,9.4,52.1,1024.0,1.7,220
2024-09-29 22:00:00,20.5,33.0,34.7,14.7,595.3,69.7,8.5,67.8,1023.4,0.0,227
2024-09-29 23:00:00,18.5,26.5,40.8,16.6,578.9,70.7,7.9,58.9,1025.0,3.1,250
2024-09-30 00:00:00,20.3,34.6,62.4,16.0,987.6,70.9,6.8,57.4,1017.7,3.2,190
2024-09-30 01:00:00,18.1,27.8,51.5,18.1,946.3,41.1,7.0,57.9,1023.1,4.6,231
2024-09-30 02:00:00,17.8,30.3,57.2,19.4,988.5,42.3,7.6,60.5,1018.9,3.0,154
2024-09-30 03:00:00,14.8,23.0,57.7,18.8,1046.4,27.9,8.6,54.6,1021.2,1.9,240
2024-09-30 04:00:00,20.6,37.3,63.4,14.7,1060.7,19.7,9.8,58.3,1024.3,1.3,196
2024-09-30 05:00:00,15.2,24.7,63.9,16.6,1115.8,19.9,11.3,59.6,1024.1,5.4,196
2024-09-30 06:00:00,33.2,44.9,68.5,18.5,1286.0,23.5,12.8,46.9,1026.9,1.0,225
2024-09-30 07:00:00,43.5,65.0,82.1,15.3,1629.9,19.8,14.4,51.3,1017.4,0.7,193
2024-09-30 08:00:00,45.0,71.5,83.7,14.7,1488.4,10.0,15.8,52.5,1020.8,1.7,175
2024-09-30 09:00:00,39.9,64.0,76.5,16.0,1470.0,40.1,17.1,51.8,1028.2,3.1,162
2024-09-30 10:00:00,25.9,39.0,62.2,20.1,1042.0,29.1,18.0,45.1,1024.3,2.1,230
2024-09-30 11:00:00,30.8,49.8,57.5,18.7,992.7,39.8,18.6,40.2,1025.1,3.4,208
2024-09-30 12:00:00,25.3,37.6,52.2,18.6,918.3,42.1,18.8,40.0,1027.1,1.5,234
2024-09-30 13:00:00,23.5,34.6,43.7,19.0,939.5,62.6,18.6,50.4,1020.8,3.4,249
2024-09-30 14:00:00,24.4,41.7,38.7,16.4,866.0,80.9,18.0,45.2,1022.4,1.2,216
2024-09-30 15:00:00,23.1,32.4,45.1,12.4,732.5,80.3,17.1,42.8,1015.8,1.6,223
2024-09-30 16:00:00,23.8,38.5,44.9,16.4,780.5,85.3,15.8,53.5,1020.8,3.2,201
2024-09-30 17:00:00,31.7,50.6,64.6,21.0,1088.4,76.6,14.4,45.6,1021.5,0.1,262
2024-09-30 18:00:00,21.6,38.1,64.9,21.8,1078.5,93.3,12.8,49.5,1020.3,1.6,240
2024-09-30 19:00:00,32.0,53.0,57.6,18.6,1028.1,78.5,11.3,52.8,1022.2,0.0,212
2024-09-30 20:00:00,21.8,35.9,43.0,21.1,732.4,96.1,9.8,59.6,1022.4,0.0,204
2024-09-30 21:00:00,20.5,34.5,44.8,14.5,860.2,89.2,8.6,64.3,1016.6,0.1,207
2024-09-30 22:00:00,25.1,40.9,58.4,19.2,861.5,72.7,7.6,63.6,1020.2,2.4,223
2024-09-30 23:00:00,28.3,49.0,53.8,16.5,904.9,50.5,7.0,56.6,1023.3,4.7,232
2024-10-01 00:00:00,19.9,34.0,51.2,15.1,1084.9,50.8,6.0,68.2,1021.7,1.6,219
2024-10-01 01:00:00,12.7,19.0,61.3,19.6,955.3,29.3,6.2,62.4,1018.9,1.1,175
2024-10-01 02:00:00,15.8,25.5,53.3,19.1,1125.4,31.5,6.8,54.9,1024.1,0.5,215
2024-10-01 03:00:00,12.6,20.9,51.8,17.3,1104.4,45.0,7.8,56.9,1021.8,3.5,210
2024-10-01 04:00:00,16.2,25.3,61.3,17.8,1187.4,17.7,9.0,59.2,1016.1,0.0,186
2024-10-01 05:00:00,19.9,28.3,61.2,18.2,1072.0,15.7,10.4,50.5,1021.7,2.9,184
2024-10-01 06:00:00,29.8,48.0,62.0,16.7,1146.5,24.6,12.0,57.1,1018.1,4.6,167
2024-10-01 07:00:00,48.6,68.3,83.4,17.6,1704.2,25.2,13.6,59.3,1018.3,0.4,174
2024-10-01 08:00:00,46.5,69.1,77.5,17.2,1567.3,23.0,15.0,42.7,1020.3,0.1,220
2024-10-01 09:00:00,46.0,68.7,85.2,18.8,1508.6,18.4,16.2,43.2,1015.3,2.0,159
2024-10-01 10:00:00,26.8,39.4,58.1,17.1,1043.5,44.6,17.2,47.9,1025.0,3.3,168
2024-10-01 11:00:00,34.6,54.1,53.6,20.4,936.8,58.6,17.8,40.0,1025.5,4.4,202
2024-10-01 12:00:00,19.9,30.8,52.9,17.2,943.9,63.0,18.0,44.7,1026.9,0.3,197
2024-10-01 13:00:00,27.9,46.2,54.5,17.5,888.4,73.2,17.8,48.6,1023.7,1.8,238
2024-10-01 14:00:00,21.5,30.0,47.1,19.1,837.9,78.9,17.2,40.0,1022.0,2.5,163
2024-10-01 15:00:00,26.5,43.2,44.5,19.2,788.3,77.1,16.2,43.6,1026.0,0.0,216
2024-10-01 16:00:00,19.0,29.3,49.9,21.8,810.0,91.0,15.0,58.8,1021.5,3.8,199
2024-10-01 17:00:00,28.2,46.5,58.7,17.0,1020.2,78.4,13.6,48.3,1022.4,2.7,109
2024-10-01 18:00:00,27.8,44.0,57.5,20.2,1105.0,94.6,12.0,46.5,1025.1,4.3,175
2024-10-01 19:00:00,30.9,53.0,65.8,17.5,1101.3,73.2,10.4,62.2,1018.5,2.3,221
